seed,algorithm,feedback_mode,stopped,T_stop,exact_oracle_match,stable_train,blocking_pairs_train,resolved_fraction_at_stop,test_mean_score,test_welfare,normalized_test_welfare,n_checks,final_matching,unresolved_critical_final,unresolved_noncritical_final,T_first_oracle_hit,oracle_occupancy,longest_oracle_streak,num_matching_changes,T_first_train_stable,best_test_welfare,oracle_occupancy_after_10k,oracle_occupancy_after_25k,oracle_occupancy_after_50k,oracle_occupancy_after_100k,false_certification,certify_profiles_total,certify_seconds_total,n_certifications,last_certify_profiles_checked,last_certify_search_complete
9,matching_id,replay,False,10000,False,False,1,0.5625,0.6548227210703339,2.6192908842813356,0.801343046187361,417,finqa=Fin-R1|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Qwen2.5-Coder-7B-Instruct|medqa=Llama-3.1-8B-UltraMedical,2,19,4896.0,0.39568345323741,82,47,4896.0,2.7284213190639446,0.0,,,,False,1071.0,0.0452867397107183,214.0,2.0,True
10,matching_id,replay,False,10000,True,True,0,0.5625,0.6821053297659861,2.7284213190639446,1.0,417,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,1,20,48.0,0.750599520383693,269,18,48.0,2.7284213190639446,1.0,,,,False,590.0,0.0377951732371002,208.0,2.0,True
11,matching_id,replay,False,10000,False,False,1,0.5416666666666666,0.6548227210703339,2.6192908842813356,0.801343046187361,417,finqa=Fin-R1|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Qwen2.5-Coder-7B-Instruct|medqa=Llama-3.1-8B-UltraMedical,2,20,120.0,0.158273381294964,49,19,120.0,2.7284213190639446,0.0,,,,False,633975.0,6.292943255510181,228.0,2.0,True
12,matching_id,replay,False,10000,True,True,0,0.5,0.6821053297659861,2.7284213190639446,1.0,417,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,2,22,408.0,0.9616306954436452,401,6,408.0,2.7284213190639446,1.0,,,,False,1295.0,0.0506142161320894,243.0,2.0,True
13,matching_id,replay,False,10000,True,True,0,0.5416666666666666,0.6821053297659861,2.7284213190639446,1.0,417,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,1,21,408.0,0.8872901678657075,350,14,408.0,2.7284213190639446,1.0,,,,False,18341.0,0.251086464850232,194.0,2.0,True
14,matching_id,replay,False,10000,False,False,1,0.5208333333333334,0.6548227210703339,2.6192908842813356,0.801343046187361,417,finqa=Fin-R1|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Qwen2.5-Coder-7B-Instruct|medqa=Llama-3.1-8B-UltraMedical,1,22,96.0,0.0119904076738609,5,15,96.0,2.7284213190639446,0.0,,,,False,1025.0,0.0461156964302063,225.0,2.0,True
15,matching_id,replay,False,10000,False,False,1,0.3958333333333333,0.6380573182267321,2.552229272906928,0.6792666019768608,417,finqa=Fin-R1|livecodebench=Qwen2.5-Coder-7B-Instruct|math500=DeepSeek-R1-0528-Qwen3-8B|medqa=Llama-3.1-8B-UltraMedical,2,27,6960.0,0.0647482014388489,27,34,6960.0,2.7284213190639446,0.0,,,,False,551.0,0.0370484495069831,203.0,2.0,True
16,matching_id,replay,False,10000,True,True,0,0.5,0.6821053297659861,2.7284213190639446,1.0,417,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,1,23,264.0,0.2470023980815347,95,27,264.0,2.7284213190639446,1.0,,,,False,1005.0,0.039899461902678,221.0,2.0,True
17,matching_id,replay,False,10000,False,False,1,0.4166666666666667,0.6548227210703339,2.6192908842813356,0.801343046187361,417,finqa=Fin-R1|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Qwen2.5-Coder-7B-Instruct|medqa=Llama-3.1-8B-UltraMedical,1,27,48.0,0.5755395683453237,113,36,48.0,2.7284213190639446,0.0,,,,False,1011897.0,10.119183327071369,206.0,103683.0,True
18,matching_id,replay,False,10000,True,True,0,0.4791666666666667,0.6821053297659861,2.7284213190639446,1.0,417,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,1,24,48.0,0.8321342925659473,136,25,48.0,2.7284213190639446,1.0,,,,False,290774.0,2.9366119145415723,230.0,12963.0,True
19,matching_id,replay,False,10000,False,False,1,0.5208333333333334,0.6548227210703339,2.6192908842813356,0.801343046187361,417,finqa=Fin-R1|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Qwen2.5-Coder-7B-Instruct|medqa=Llama-3.1-8B-UltraMedical,2,21,1272.0,0.0023980815347721,1,45,1272.0,2.7284213190639446,0.0,,,,False,579.0,0.0296310344710946,156.0,2.0,True
0,preflid,bt,False,1200,False,False,1,0.5416666666666666,0.6548227210703339,2.6192908842813356,0.801343046187361,200,finqa=Fin-R1|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Qwen2.5-Coder-7B-Instruct|medqa=Llama-3.1-8B-UltraMedical,1,21,,0.0,0,199,,,,,,,,,,,,
1,preflid,bt,False,1200,True,True,0,0.5625,0.6821053297659861,2.7284213190639446,1.0,200,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,1,20,,0.0,0,199,,,,,,,,,,,,
2,preflid,bt,False,1200,False,False,1,0.4791666666666667,0.6548227210703339,2.6192908842813356,0.801343046187361,200,finqa=Fin-R1|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Qwen2.5-Coder-7B-Instruct|medqa=Llama-3.1-8B-UltraMedical,2,23,,0.0,0,199,,,,,,,,,,,,
3,preflid,bt,False,1200,True,True,0,0.4791666666666667,0.6821053297659861,2.7284213190639446,1.0,200,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,2,23,,0.0,0,199,,,,,,,,,,,,
4,preflid,bt,False,1200,False,False,1,0.6666666666666666,0.6548227210703339,2.6192908842813356,0.801343046187361,200,finqa=Fin-R1|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Qwen2.5-Coder-7B-Instruct|medqa=Llama-3.1-8B-UltraMedical,2,14,,0.0,0,199,,,,,,,,,,,,
5,preflid,bt,False,1200,True,True,0,0.5,0.6821053297659861,2.7284213190639446,1.0,200,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,2,22,,0.0,0,199,,,,,,,,,,,,
6,preflid,bt,False,1200,True,True,0,0.5833333333333334,0.6821053297659861,2.7284213190639446,1.0,200,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,1,19,,0.0,0,199,,,,,,,,,,,,
7,preflid,bt,False,1200,True,True,0,0.6458333333333334,0.6821053297659861,2.7284213190639446,1.0,200,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,2,15,,0.0,0,199,,,,,,,,,,,,
8,preflid,bt,False,1200,False,False,1,0.6041666666666666,0.6548227210703339,2.6192908842813356,0.801343046187361,200,finqa=Fin-R1|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Qwen2.5-Coder-7B-Instruct|medqa=Llama-3.1-8B-UltraMedical,0,19,,0.0,0,199,,,,,,,,,,,,
9,preflid,bt,False,1200,True,True,0,0.6041666666666666,0.6821053297659861,2.7284213190639446,1.0,200,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,1,18,,0.0,0,199,,,,,,,,,,,,
10,preflid,bt,False,1200,True,True,0,0.5,0.6821053297659861,2.7284213190639446,1.0,200,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,1,23,,0.0,0,199,,,,,,,,,,,,
11,preflid,bt,False,1200,True,True,0,0.5208333333333334,0.6821053297659861,2.7284213190639446,1.0,200,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,2,21,,0.0,0,199,,,,,,,,,,,,
12,preflid,bt,False,1200,False,False,1,0.5833333333333334,0.6548227210703339,2.6192908842813356,0.801343046187361,200,finqa=Fin-R1|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Qwen2.5-Coder-7B-Instruct|medqa=Llama-3.1-8B-UltraMedical,2,18,,0.0,0,199,,,,,,,,,,,,
13,preflid,bt,False,1200,True,True,0,0.625,0.6821053297659861,2.7284213190639446,1.0,200,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,1,17,,0.0,0,199,,,,,,,,,,,,
14,preflid,bt,False,1200,True,True,0,0.625,0.6821053297659861,2.7284213190639446,1.0,200,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,2,16,,0.0,0,199,,,,,,,,,,,,
15,preflid,bt,False,1200,False,False,1,0.6458333333333334,0.6548227210703339,2.6192908842813356,0.801343046187361,200,finqa=Fin-R1|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Qwen2.5-Coder-7B-Instruct|medqa=Llama-3.1-8B-UltraMedical,1,16,,0.0,0,199,,,,,,,,,,,,
16,preflid,bt,False,1200,True,True,0,0.5208333333333334,0.6821053297659861,2.7284213190639446,1.0,200,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,2,21,,0.0,0,199,,,,,,,,,,,,
17,preflid,bt,False,1200,True,True,0,0.4166666666666667,0.6821053297659861,2.7284213190639446,1.0,200,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,2,26,,0.0,0,199,,,,,,,,,,,,
18,preflid,bt,False,1200,True,True,0,0.6041666666666666,0.6821053297659861,2.7284213190639446,1.0,200,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,1,18,,0.0,0,199,,,,,,,,,,,,
19,preflid,bt,False,1200,True,True,0,0.7083333333333334,0.6821053297659861,2.7284213190639446,1.0,200,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,1,13,,0.0,0,199,,,,,,,,,,,,
0,preflid,replay,False,1200,True,True,0,0.25,0.6821053297659861,2.7284213190639446,1.0,200,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,2,34,,0.0,0,199,,,,,,,,,,,,
1,preflid,replay,False,1200,False,False,4,0.2708333333333333,0.5711270486151111,2.2845081944604444,0.1919171836266231,200,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=Llama-3.1-8B-UltraMedical|math500=DeepSeek-R1-0528-Qwen3-8B|medqa=Fin-R1,2,33,,0.0,0,199,,,,,,,,,,,,
2,preflid,replay,False,1200,False,False,3,0.2916666666666667,0.5865355790962973,2.346142316385189,0.3041136294382527,200,finqa=DeepSeek-R1-0528-Qwen3-8B|livecodebench=Qwen2.5-Coder-7B-Instruct|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,1,33,,0.0,0,199,,,,,,,,,,,,
3,preflid,replay,False,1200,True,True,0,0.1875,0.6821053297659861,2.7284213190639446,1.0,200,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,1,38,,0.0,0,199,,,,,,,,,,,,
4,preflid,replay,False,1200,False,False,1,0.3333333333333333,0.6380573182267321,2.552229272906928,0.6792666019768608,200,finqa=Fin-R1|livecodebench=Qwen2.5-Coder-7B-Instruct|math500=DeepSeek-R1-0528-Qwen3-8B|medqa=Llama-3.1-8B-UltraMedical,3,29,,0.0,0,199,,,,,,,,,,,,
5,preflid,replay,False,1200,True,True,0,0.2083333333333333,0.6821053297659861,2.7284213190639446,1.0,200,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,2,36,,0.0,0,199,,,,,,,,,,,,
6,preflid,replay,False,1200,False,False,3,0.2291666666666666,0.5695223913773606,2.2780895655094424,0.1802329520224907,200,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=Fin-R1|math500=DeepSeek-R1-0528-Qwen3-8B|medqa=Llama-3.1-8B-UltraMedical,3,34,,0.0,0,199,,,,,,,,,,,,
7,preflid,replay,False,1200,False,False,1,0.125,0.6380573182267321,2.552229272906928,0.6792666019768608,200,finqa=Fin-R1|livecodebench=Qwen2.5-Coder-7B-Instruct|math500=DeepSeek-R1-0528-Qwen3-8B|medqa=Llama-3.1-8B-UltraMedical,2,40,,0.0,0,199,,,,,,,,,,,,
8,preflid,replay,False,1200,False,False,3,0.2291666666666666,0.5421258706766332,2.168503482706533,-0.0192534463708831,200,finqa=Fin-R1|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Llama-3.1-8B-UltraMedical|medqa=Qwen2.5-Coder-7B-Instruct,1,36,,0.0,0,199,,,,,,,,,,,,
9,preflid,replay,False,1200,False,False,3,0.2291666666666666,0.5605758675127488,2.242303470050995,0.1150892849347063,200,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=Llama-3.1-8B-UltraMedical|math500=Fin-R1|medqa=DeepSeek-R1-0528-Qwen3-8B,3,34,,0.0,0,199,,,,,,,,,,,,
10,preflid,replay,False,1200,False,False,1,0.2708333333333333,0.6380573182267321,2.552229272906928,0.6792666019768608,200,finqa=Fin-R1|livecodebench=Qwen2.5-Coder-7B-Instruct|math500=DeepSeek-R1-0528-Qwen3-8B|medqa=Llama-3.1-8B-UltraMedical,2,33,,0.0,0,199,,,,,,,,,,,,
11,preflid,replay,False,1200,False,False,1,0.2083333333333333,0.6380573182267321,2.552229272906928,0.6792666019768608,200,finqa=Fin-R1|livecodebench=Qwen2.5-Coder-7B-Instruct|math500=DeepSeek-R1-0528-Qwen3-8B|medqa=Llama-3.1-8B-UltraMedical,3,35,,0.0,0,199,,,,,,,,,,,,
12,preflid,replay,False,1200,False,False,4,0.2291666666666666,0.6176008792353459,2.4704035169413836,0.5303140622393219,200,finqa=Llama-3.1-8B-UltraMedical|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Qwen2.5-Coder-7B-Instruct|medqa=Fin-R1,2,35,,0.0,0,199,,,,,,,,,,,,
13,preflid,replay,False,1200,False,False,1,0.125,0.6548227210703339,2.6192908842813356,0.801343046187361,200,finqa=Fin-R1|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Qwen2.5-Coder-7B-Instruct|medqa=Llama-3.1-8B-UltraMedical,3,39,,0.0,0,199,,,,,,,,,,,,
14,preflid,replay,False,1200,False,False,4,0.2291666666666666,0.6176008792353459,2.4704035169413836,0.5303140622393219,200,finqa=Llama-3.1-8B-UltraMedical|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Qwen2.5-Coder-7B-Instruct|medqa=Fin-R1,2,35,,0.0,0,199,,,,,,,,,,,,
15,preflid,replay,False,1200,True,True,0,0.1458333333333333,0.6821053297659861,2.7284213190639446,1.0,200,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,2,39,,0.0,0,199,,,,,,,,,,,,
16,preflid,replay,False,1200,False,False,1,0.1458333333333333,0.6380573182267321,2.552229272906928,0.6792666019768608,200,finqa=Fin-R1|livecodebench=Qwen2.5-Coder-7B-Instruct|math500=DeepSeek-R1-0528-Qwen3-8B|medqa=Llama-3.1-8B-UltraMedical,2,39,,0.0,0,199,,,,,,,,,,,,
17,preflid,replay,False,1200,False,False,3,0.1666666666666666,0.5695223913773606,2.2780895655094424,0.1802329520224907,200,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=Fin-R1|math500=DeepSeek-R1-0528-Qwen3-8B|medqa=Llama-3.1-8B-UltraMedical,3,37,,0.0,0,199,,,,,,,,,,,,
18,preflid,replay,False,1200,False,False,4,0.25,0.5711270486151111,2.2845081944604444,0.1919171836266231,200,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=Llama-3.1-8B-UltraMedical|math500=DeepSeek-R1-0528-Qwen3-8B|medqa=Fin-R1,2,34,,0.0,0,199,,,,,,,,,,,,
19,preflid,replay,False,1200,False,False,1,0.25,0.6548227210703339,2.6192908842813356,0.801343046187361,200,finqa=Fin-R1|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Qwen2.5-Coder-7B-Instruct|medqa=Llama-3.1-8B-UltraMedical,3,33,,0.0,0,199,,,,,,,,,,,,
