seed,algorithm,feedback_mode,stopped,T_stop,exact_oracle_match,stable_train,blocking_pairs_train,resolved_fraction_at_stop,test_mean_score,test_welfare,normalized_test_welfare,n_checks,final_matching,unresolved_critical_final,unresolved_noncritical_final,T_first_oracle_hit,oracle_occupancy,longest_oracle_streak,num_matching_changes,T_first_train_stable,best_test_welfare,oracle_occupancy_after_10k,oracle_occupancy_after_25k,oracle_occupancy_after_50k,oracle_occupancy_after_100k,false_certification,certify_profiles_total,certify_seconds_total,n_certifications,last_certify_profiles_checked,last_certify_search_complete,c
3,matching_id,bt,False,100000,True,True,0,0.8333333333333334,0.6821053297659861,2.7284213190639446,1.0,4167,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,288,0.9793616510679146,2854,18,288,2.7284213190639446,0.996534257531325,0.999360204734485,0.9990403071017274,1.0,False,1265,0.0344726545736193,181,2,True,1.0
4,matching_id,bt,False,100000,True,True,0,0.8333333333333334,0.6821053297659861,2.7284213190639446,1.0,4167,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,1584,0.9628029757619392,3698,16,1584,2.7284213190639446,0.99306851506265,1.0,1.0,1.0,False,1557,0.0411849999800324,199,2,True,1.0
5,matching_id,bt,False,100000,True,True,0,0.8541666666666666,0.6821053297659861,2.7284213190639446,1.0,4167,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,288,0.7741780657547396,859,63,288,2.7284213190639446,0.790989069581445,0.8592450415866922,0.9678502879078696,1.0,False,1259,0.0420441157184541,245,2,True,1.0
6,matching_id,bt,False,100000,False,False,1,0.8333333333333334,0.6548227210703339,2.6192908842813356,0.801343046187361,4167,finqa=Fin-R1|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Qwen2.5-Coder-7B-Instruct|medqa=Llama-3.1-8B-UltraMedical,,,48,0.0715142788576913,289,8,48,2.7284213190639446,0.0007997867235403,0.0,0.0,0.0,False,1265,0.0364384138956666,181,2,True,1.0
7,matching_id,bt,False,100000,True,True,0,0.8541666666666666,0.6821053297659861,2.7284213190639446,1.0,4167,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,96,0.941444684425246,2491,26,96,2.7284213190639446,0.9544121567581978,0.9452975047984644,1.0,1.0,False,1030,0.0413268725387752,236,2,True,1.0
8,matching_id,bt,False,100000,True,True,0,0.8541666666666666,0.6821053297659861,2.7284213190639446,1.0,4167,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,24,0.9464842812574994,2113,26,24,2.7284213190639446,0.9949346840842442,0.999360204734485,1.0,1.0,False,1514,0.0411289143376052,186,2,True,1.0
9,matching_id,bt,False,100000,True,True,0,0.8125,0.6821053297659861,2.7284213190639446,1.0,4167,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,648,0.931605471562275,3876,11,648,2.7284213190639446,1.0,1.0,1.0,1.0,False,755,0.0292869587428867,187,2,True,1.0
10,matching_id,bt,False,100000,True,True,0,0.8541666666666666,0.6821053297659861,2.7284213190639446,1.0,4167,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,48,0.9995200383969284,4164,3,48,2.7284213190639446,1.0,1.0,1.0,1.0,False,889,0.0292589934542775,152,2,True,1.0
11,matching_id,bt,False,100000,False,False,1,0.875,0.6548227210703339,2.6192908842813356,0.801343046187361,4167,finqa=Fin-R1|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Qwen2.5-Coder-7B-Instruct|medqa=Llama-3.1-8B-UltraMedical,,,168,0.0088792896568274,30,8,168,2.7284213190639446,0.0,0.0,0.0,0.0,False,2847,0.0551696210168302,204,2,True,1.0
12,matching_id,bt,False,100000,False,False,1,0.8541666666666666,0.6548227210703339,2.6192908842813356,0.801343046187361,4167,finqa=Fin-R1|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Qwen2.5-Coder-7B-Instruct|medqa=Llama-3.1-8B-UltraMedical,,,240,0.3059755219582433,392,81,240,2.7284213190639446,0.2476672887230072,0.2626359564939219,0.3498080614203455,0.0,False,933,0.0328073431737721,191,2,True,1.0
13,matching_id,bt,False,100000,True,True,0,0.8541666666666666,0.6821053297659861,2.7284213190639446,1.0,4167,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,120,0.6352291816654667,2214,27,120,2.7284213190639446,0.6667555318581712,0.700255918106206,0.550383877159309,1.0,False,1919,0.0486905071884393,240,2,True,1.0
14,matching_id,bt,False,100000,True,True,0,0.8333333333333334,0.6821053297659861,2.7284213190639446,1.0,4167,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,120,0.9952003839692825,4131,8,120,2.7284213190639446,1.0,1.0,1.0,1.0,False,1359,0.0379027109593153,183,2,True,1.0
15,matching_id,bt,False,100000,True,True,0,0.8541666666666666,0.6821053297659861,2.7284213190639446,1.0,4167,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,2520,0.9018478521718264,3725,14,2520,2.7284213190639446,0.997067448680352,1.0,1.0,1.0,False,1709,0.0461610816419124,215,2,True,1.0
16,matching_id,bt,False,100000,True,True,0,0.8541666666666666,0.6821053297659861,2.7284213190639446,1.0,4167,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,72,0.6275497960163187,2610,8,72,2.7284213190639446,0.6960810450546521,0.8352527191298784,1.0,1.0,False,1318,0.050577332265675,324,2,True,1.0
17,matching_id,bt,False,100000,True,True,0,0.8541666666666666,0.6821053297659861,2.7284213190639446,1.0,4167,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,72,0.8257739380849533,1720,72,72,2.7284213190639446,0.8133830978405758,0.7760716570697377,0.7428023032629558,1.0,False,1290,0.049122464377433,291,2,True,1.0
18,matching_id,bt,False,100000,True,True,0,0.8541666666666666,0.6821053297659861,2.7284213190639446,1.0,4167,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,48,0.822174226061915,1831,33,48,2.7284213190639446,0.8061850173287124,0.8314139475367882,0.7471209213051824,1.0,False,1413,0.0398196200840175,209,2,True,1.0
19,matching_id,bt,False,100000,True,True,0,0.8333333333333334,0.6821053297659861,2.7284213190639446,1.0,4167,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,240,0.8732901367890569,1910,31,240,2.7284213190639446,0.920554518794988,0.9830454254638517,0.9793666026871402,1.0,False,1166,0.0388304553925991,186,2,True,1.0
